id,created_at,text,favorite_count,retweet_count,is_retweet,language,media_type
1464305902043992071,2021-11-26 18:51:47+00:00,The World Health Organization has declared omicron a variant of concern. https://t.co/bb5LF48oyt,5,6,No,en,no media
1464301110408134661,2021-11-26 18:32:44+00:00,But its recommendation stopped short of the outright ban pushed by environmental groups. https://t.co/vXH6yAtsir,2,4,No,en,no media
1464233072237363202,2021-11-26 14:02:23+00:00,"Critics pointed out the irony of the ex-president's son posting the doctored ""National Lampoon's Christmas Vacation"" scene. https://t.co/sQ586CrIeN",12,7,No,en,no media
1464221326638522378,2021-11-26 13:15:42+00:00,"We're not crying, you're crying at the heartwarming and poignant spots marking the second holiday season of the pandemic. https://t.co/SQniYks72O",4,1,No,en,no media
1464217537051303993,2021-11-26 13:00:39+00:00,"Oil companies purchased new rights to drill on top of a 1970s dumping ground, where thousands of barrels of chemical waste litter the ocean floor. https://t.co/dizPxeyL77",3,4,No,en,no media
1464191535394832394,2021-11-26 11:17:20+00:00,Dozens of miners are presumed dead after a devastating methane explosion filled the mine with toxic fumes. https://t.co/IEftD0bTXO,1,6,No,en,no media
1464183585297027073,2021-11-26 10:45:44+00:00,Brazil has surpassed the U.S.’s vaccination rate thanks to a robust public health system. But experts worry about the long-term effects of vaccine disinformation. https://t.co/IPihRmTudP,6,3,No,en,no media
1464177266515230723,2021-11-26 10:20:38+00:00,"Carlos Arthur Nuzman was found guilty of corruption, criminal organization, money laundering and tax evasion. https://t.co/zMZYj1MEO4",1,1,No,en,no media
1464171460776370181,2021-11-26 09:57:33+00:00,The rapper also acknowledged embarrassing the reality star mogul with his ill-fated run for president. https://t.co/XOJbUDNtOy,4,2,No,en,no media
1464167671700889601,2021-11-26 09:42:30+00:00,"Famous Chinese photographer Chen Man promises to ""improve my ideologies."" https://t.co/5zskAfbF6z",4,2,No,en,no media
1464143575382384641,2021-11-26 08:06:45+00:00,"The Canadian rock star tested positive in Milan, Italy, ahead of the unveiling of the 2022 Pirelli calendar that he photographed. https://t.co/DwKcTCGhpO",3,2,No,en,no media
1464139787049263114,2021-11-26 07:51:42+00:00,"The conspiracy theory-loving Colorado Republican tweeted a weird brag about PCR tests, going maskless and soy replacement meat. https://t.co/6LKJacUU7X",7,2,No,en,no media
1464108378339356681,2021-11-26 05:46:53+00:00,"Protests, arson and looting have ravaged the capital in recent days following his government’s decision to switch alliances from Taiwan to Beijing. https://t.co/92pOKN0Zrl",2,3,No,en,no media
1464094243237023771,2021-11-26 04:50:43+00:00,"He appealed to former Chief of Staff Mick Mulvaney to boot Fauci because Donald Trump was busy and ""I'm an economics guy,"" he told Steve Bannon. https://t.co/KPy6JkfAoW",40,21,No,en,no media
1464083522340237312,2021-11-26 04:08:07+00:00,The Colorado Republican claimed she had made a joke about her Muslim colleague being a terrorist while sharing an elevator. https://t.co/Dz2fsbHxz7,62,32,No,en,no media
1464079736339058691,2021-11-26 03:53:05+00:00,The United Kingdom temporarily barred flights from six African nations amid fears over the new coronavirus strain. https://t.co/THuhG66Q6y,20,16,No,en,no media
1464061194239717380,2021-11-26 02:39:24+00:00,"A group representing African American firefighters said members were ""sickened and disgusted by this horrific display of unprofessionalism."" https://t.co/x0TtVaeykM",15,12,No,en,no media
1463914006347927561,2021-11-25 16:54:31+00:00,Sharbat Gulla gained global fame in 1984 after a photograph of her was published on the cover of National Geographic. https://t.co/BiTq4goknV,15,8,No,en,no media
1463872492339089413,2021-11-25 14:09:34+00:00,Thursday’s solemn National Day of Mourning observance will recall the disease and oppression that European settlers brought to North America. https://t.co/SqOV4Gyieq,46,17,No,en,no media
1463855073990168579,2021-11-25 13:00:21+00:00,The former president is sitting on at least $105 million in cash collected by spreading the same lies about the election that incited the assault on the Capitol. https://t.co/RyZEJLHIM8,20,10,No,en,no media
1463840949470212098,2021-11-25 12:04:13+00:00,"Critics say it won’t improve the area’s traffic woes and would subject mostly Black and Latino residents to increased pollution, displacement and flooding. https://t.co/IM997W7JI7",5,1,No,en,no media
1463834262612889603,2021-11-25 11:37:39+00:00,The blast sent a plume of smoke above a busy part of Mogadishu during the morning rush hour and shredded part of the school. https://t.co/Cuidad5hah,2,4,No,en,no media
1463820012414808068,2021-11-25 10:41:02+00:00,"The far-right Republican said the Kenosha killer was a ""hero"" who deserves a Congressional Gold Medal. https://t.co/uI28S2My1p",12,7,No,en,no media
1463806389218914306,2021-11-25 09:46:54+00:00,"President Joe Biden is nominating Shalanda Young to lead the White House Office of Management and Budget, and Nani Coloretti as her deputy. https://t.co/lynrNFOLnO",52,11,No,en,no media
1463802607403769858,2021-11-25 09:31:52+00:00,"The tubular adenoma was similar to one removed from Biden in 2008 and required no further action, said the president's doctor. https://t.co/yj8LXWcjru",1,2,No,en,no media
1463787846192484354,2021-11-25 08:33:13+00:00,"""The Late Show"" comedian hit the billionaire with a reworked ""Alien"" tagline. https://t.co/2HNFaYsObp",9,2,No,en,no media
1463777882250043393,2021-11-25 07:53:37+00:00,Donald Trump's daughter-in-law also went full War on Halloween during an appearance on Fox News. https://t.co/XOyMDZaFQV,9,4,No,en,no media
1463740688894414851,2021-11-25 05:25:49+00:00,"Mysterious elites may be plotting to release a new virus because ""their little plan with COVID didn't work,"" the former national security adviser said. https://t.co/tkjf074B5X",12,5,No,en,no media
1463686566396710912,2021-11-25 01:50:46+00:00,"Owner Jonathan Graziano beamed with pride as his TikTok-famous dog was commended for bringing ""joy and hope to New Yorkers."" https://t.co/TQte2TFKPQ",26,4,No,en,no media
1463682779808473090,2021-11-25 01:35:43+00:00,"""I never saw this day back in 2020,"" his mother said after the verdict in Brunswick, Georgia. ""I never thought this day would come.” https://t.co/kqeHvzpalU",95,16,No,en,no media
1463675084556619779,2021-11-25 01:05:08+00:00,"Rally organizers used phones bought with cash to speak with top Trump White House and campaign officials, according to a new report. https://t.co/MuW697Fveh",66,35,No,en,no media
1463665867082940416,2021-11-25 00:28:30+00:00,"A civil lawsuit four years in the making ended on a high note for plaintiffs this week, when a jury awarded more than $26 million in damages. https://t.co/J8aTcN7Beq",21,12,No,en,no media
1463662078644924417,2021-11-25 00:13:27+00:00,The DOJ says it will aggressively prosecute violent passengers who assault crew members or endanger the safety of other passengers. https://t.co/iWMLFdhwGa,66,21,No,en,no media
1463646294824603651,2021-11-24 23:10:44+00:00,"The guilty verdicts for the three white men who murdered the Black jogger in 2020 ""reflect our justice system doing its job,"" the president said. https://t.co/BGE7tTLp9L",39,12,No,en,no media
1463636818897870848,2021-11-24 22:33:05+00:00,"The former mayor of Silverton, Oregon, was remembered by friends and LGBTQ advocates for displaying ""unapologetic authenticity"" while in office. https://t.co/cyBDXj0DhF",18,3,No,en,no media
1463633023656677376,2021-11-24 22:18:00+00:00,Glenn Youngkin's victory showed that parents can be a winning coalition for Republicans. Next up: the midterms. https://t.co/vMcHH5CPxF,2,1,No,en,no media
1463624805865955335,2021-11-24 21:45:21+00:00,"Officials say the most important lesson for businesses from the federal experience is that once they take the first step toward requirements, their workers will follow. https://t.co/RH1z3NN0q6",38,4,No,en,no media
1463610778871865348,2021-11-24 20:49:36+00:00,France’s interior minister said it's the biggest tragedy involving migrants on the crossing to date. Four suspected traffickers have been arrested. https://t.co/r4ntzMlVhg,6,4,No,en,no media
1463605094457487364,2021-11-24 20:27:01+00:00,"The state's GOP-controlled legislature claims Democratic leaders are failing to adequately defend the law, so they want to do so themselves. https://t.co/zZb0hlv7cJ",3,4,No,en,no media
1463598659724103685,2021-11-24 20:01:27+00:00,"The households representing Queen Elizabeth, Prince William and Prince Charles issued a rare statement of solidarity against the BBC. https://t.co/GZauCnHXZz",5,3,No,en,no media
1463584890440531968,2021-11-24 19:06:44+00:00,The creation of the Airborne Object Identification and Management Synchronization Group follows over 100 incidents officials say they can't explain. https://t.co/s9I07XtDHJ,7,5,No,en,no media
1463573518608654346,2021-11-24 18:21:33+00:00,"“It’s disgusting,” Matthew Judon told reporters. “Get it off the table. The bathrooms will be less busy and everybody will have a better day."" https://t.co/ALUR13xoBA",8,2,No,en,no media
1463550887100620800,2021-11-24 16:51:37+00:00,The court overruled a voter-passed amendment to the state constitution that would have legalized recreational marijuana use. https://t.co/NndSBrfzYM,9,9,No,en,no media
1463524866586464263,2021-11-24 15:08:13+00:00,George Brooksbank had reportedly “been ill for some time” after contracting COVID-19 last year. https://t.co/P6IK1N4pvN,4,1,No,en,no media
1463517171720597521,2021-11-24 14:37:39+00:00,"Bypassing allegations about Andrew will keep the most explosive allegations against Maxwell out of the trial, but it will also allow prosecutors to avoid a big risk. https://t.co/vvHwNwqR9v",5,6,No,en,no media
1463512880536502272,2021-11-24 14:20:36+00:00,The “House of Gucci” star also explained why she wore a bulletproof vest to President Joe Biden’s swearing-in ceremony. https://t.co/K46ZiBDW3F,19,6,No,en,no media
1463493564407631875,2021-11-24 13:03:50+00:00,"Rudy Guede is the only person convicted in the 2007 killing of the British student in Perugia, Italy. https://t.co/CLc0nNjkXU",2,2,No,en,no media
1463477663717277698,2021-11-24 12:00:39+00:00,"""I thought it was an SNL skit,"" one critic wrote on Twitter. https://t.co/Su1eg8dT6h",22,15,No,en,no media
1463473878081187853,2021-11-24 11:45:37+00:00,"Sweden has been viewed as one of Europe’s most progressive countries when it comes to gender relations, but had yet to have a woman in the top political post. https://t.co/LcuVmMxVu6",17,5,No,en,no media
1463470093791281154,2021-11-24 11:30:34+00:00,The House committee investigating the Jan. 6 U.S. Capitol insurrection has issued subpoenas to three extremist organizations. https://t.co/HjCNqwh0Y2,30,14,No,en,no media
1463466307073028098,2021-11-24 11:15:32+00:00,"Still, at the federal level, it remains ""incredibly important for Congress to step in"" to prevent widespread disenfranchisement, one voting rights attorney said. https://t.co/LX5MoQejFX",13,7,No,en,no media
1463462513618599936,2021-11-24 11:00:27+00:00,"Idan Roll, the new deputy foreign minister, described outreach efforts to HuffPost. But Israel's foreign policy and human rights records remain controversial. https://t.co/GUHnWS8wlq",4,2,No,en,no media
1463458728611565571,2021-11-24 10:45:25+00:00,The former president gushed about his meeting with the acquitted killer during an interview with Fox News' Sean Hannity. https://t.co/e4j2powdbN,4,6,No,en,no media
1463447122947317760,2021-11-24 09:59:18+00:00,The “deceptively edited” clip was debunked by Twitter users. https://t.co/H0tRd6DwUq,8,4,No,en,no media
1463432115878510592,2021-11-24 08:59:40+00:00,"The nation's top infectious diseases expert explained why he considers criticism from the Fox News personality as a ""badge of honor."" https://t.co/I4iBG6DzLX",34,8,No,en,no media
1463420014342590469,2021-11-24 08:11:35+00:00,"The Texas Republican's ""gag"" about California Gov. Gavin Newsom's Mexico vacation was slammed as “legit disgusting."" https://t.co/wpX8e78e6c",3,4,No,en,no media
1463394302760034306,2021-11-24 06:29:24+00:00,"The ""Late Show"" host has a mock plea from one of the former president's sons. https://t.co/91c5XPle6c",24,8,No,en,no media
1463380041727889408,2021-11-24 05:32:44+00:00,"The winner would get to hire Kyle Rittenhouse as a congressional intern, the Colorado Republican said. https://t.co/FmBbyWZs6r",7,3,No,en,no media
1463375232706785283,2021-11-24 05:13:38+00:00,You'll never unsee this. https://t.co/hzUDGAl4Eu,11,1,No,en,no media
1463359826902360066,2021-11-24 04:12:25+00:00,Winslow says these are the answers Republicans are trying to block. https://t.co/XVbDNqGPM1,25,20,No,en,no media
1463341404189601799,2021-11-24 02:59:12+00:00,"The plaintiff on the MyPillow magnate's Supreme Court complaint was listed as ""[Insert your state]."" https://t.co/MlFz4SiHTP",7,3,No,en,no media
1463252990148726789,2021-11-23 21:07:53+00:00,"Controversial celebs Dave Chappelle, Marilyn Manson and Louis C.K. all received nominations this year. https://t.co/7tgjs7dj5c",9,5,No,en,no media
1463246795375583237,2021-11-23 20:43:16+00:00,"Brown lost the Democratic primary to Walton, a democratic socialist, but defeated her with a write-in campaign in the general election. https://t.co/n03NOwuzVy",9,4,No,en,no media
1463234038102048774,2021-11-23 19:52:34+00:00,"A federal judge called their lawsuit claiming the election was stolen from Donald Trump ""an abuse of the legal system."" https://t.co/QQ9ReF9cVl",195,62,No,en,no media
1463230244798746628,2021-11-23 19:37:30+00:00,The former president received his third Grammy nomination on Tuesday in the Best Spoken Word Album category. https://t.co/atXqDdo0RZ,53,18,No,en,no media
1463226458051170308,2021-11-23 19:22:27+00:00,"Aiden Bilyard, who was known to online sleuths as #HarvardSweats, smashed out a window at the Capitol and attacked law enforcement. https://t.co/7bDxAsiAVf",84,44,No,en,no media
